2016/3/8-747123|38,12,80,31,55,21,79,39,51,13,76,64,27,01,40,68,03,58,72,26
2016/3/8-747122|51,09,57,39,08,34,56,71,16,49,38,73,19,50,35,79,13,36,24,62
2016/3/8-747121|55,71,14,64,72,34,48,15,79,44,60,20,75,49,57,19,73,69,38,10
2016/3/8-747120|45,58,06,33,28,59,07,38,19,60,05,20,15,49,40,02,46,30,01,16
2016/3/8-747119|51,46,77,23,62,39,80,13,43,25,72,64,10,71,48,04,32,69,73,18
2016/3/8-747118|15,77,35,38,13,71,59,25,07,36,60,08,50,68,21,31,12,80,30,49
2016/3/8-747117|77,27,52,37,68,64,13,67,58,01,42,66,75,32,60,55,76,34,61,43
2016/3/8-747116|21,35,15,76,32,53,17,75,46,50,16,74,56,24,04,49,59,08,55,61
2016/3/8-747115|08,57,39,07,26,53,70,18,42,35,75,19,44,27,78,13,30,24,58,47
2016/3/8-747114|07,48,65,08,54,69,22,31,12,76,28,52,17,75,40,49,14,73,58,26
2016/3/8-747113|69,07,35,24,71,11,36,18,75,05,22,12,66,49,02,63,28,01,15,59
2016/3/8-747112|42,55,13,70,60,27,01,53,61,04,58,63,18,36,05,75,30,57,14,73
2016/3/8-747111|61,35,80,08,36,27,72,62,07,69,39,02,33,65,74,10,58,38,76,20
2016/3/8-747110|12,77,34,52,16,71,43,48,15,69,65,27,07,44,66,09,53,67,26,42
2016/3/8-747109|64,55,07,58,49,02,25,57,67,13,52,46,69,16,54,37,74,08,42,21
2016/3/8-747108|65,04,58,71,18,29,05,80,28,52,12,76,35,40,10,74,63,20,03,39
2016/3/8-747107|33,51,58,10,46,40,64,14,48,35,73,08,38,16,56,50,05,52,45,03
2016/3/8-747106|10,76,64,21,01,32,73,02,57,75,14,25,07,80,24,53,11,78,31,35
2016/3/8-747105|78,12,41,21,80,10,24,14,73,50,05,72,31,03,16,63,75,11,33,26
2016/3/8-747104|27,48,12,73,32,44,09,71,58,21,01,34,62,04,53,64,13,30,07,80
2016/3/8-747103|35,31,68,59,12,66,49,04,33,60,73,29,52,41,78,30,55,34,79,16
2016/3/8-747102|45,68,17,28,08,75,21,44,12,74,33,41,09,72,46,18,03,35,52,04
2016/3/8-747101|45,08,38,60,69,27,50,44,73,34,57,40,75,21,41,35,66,58,17,65
2016/3/8-747100|61,16,02,35,64,03,44,73,12,28,04,77,23,41,06,76,30,36,05,74
2016/3/8-747099|49,17,75,60,27,01,48,66,03,53,71,25,32,10,77,31,50,22,76,34
2016/3/8-747098|26,46,30,76,19,33,28,59,52,03,57,37,01,29,55,69,25,38,36,74
2016/3/8-747097|67,19,41,09,66,24,39,07,65,47,14,02,33,62,03,46,63,12,23,06
2016/3/8-747096|22,58,47,02,54,33,01,23,53,60,10,36,28,65,16,40,24,66,08,27
2016/3/8-747095|07,41,59,24,31,08,74,28,39,19,72,33,37,17,68,47,26,02,34,54
2016/3/8-747094|06,23,54,70,18,45,36,71,19,49,28,73,09,29,21,63,50,07,56,43
2016/3/8-747093|70,61,21,03,42,62,06,60,63,19,31,08,79,25,50,12,72,40,45,09
2016/3/8-747092|37,74,27,46,31,77,12,35,28,53,47,04,50,38,03,29,49,60,26,41
2016/3/8-747091|40,18,75,30,34,13,67,52,20,02,32,53,03,51,65,19,22,09,79,21
2016/3/8-747090|06,35,28,70,51,02,61,39,01,32,58,74,11,42,36,77,17,49,33,80
2016/3/8-747089|66,25,37,14,80,28,51,18,79,39,45,17,71,59,27,03,43,61,11,53
2016/3/8-747088|62,48,03,30,61,70,18,49,46,75,23,54,42,80,13,43,28,63,55,07
2016/3/8-747087|38,01,47,71,02,60,73,37,43,04,76,39,52,10,75,46,49,05,74,66
2016/3/8-747086|15,45,35,72,18,46,28,78,10,32,21,62,47,07,61,37,04,25,58,64
2016/3/8-747085|75,36,40,15,73,51,28,05,37,57,09,50,59,23,33,12,76,31,43,20
2016/3/8-747084|29,80,12,31,25,74,60,08,69,40,01,26,68,77,21,55,35,78,24,58
2016/3/8-747083|37,12,74,36,50,19,70,39,48,17,67,59,35,02,47,64,09,54,66,29
2016/3/8-747082|51,04,65,37,02,23,54,69,16,39,30,72,17,41,24,74,06,29,19,66
2016/3/8-747081|41,64,03,55,65,24,36,04,76,30,54,15,67,39,52,07,66,57,29,01
2016/3/8-747080|47,60,14,40,33,72,17,45,24,78,10,29,19,54,46,08,48,39,06,23
2016/3/8-747079|39,33,72,21,45,26,73,14,28,22,67,49,10,64,37,09,23,59,69,18
2016/3/8-747078|12,73,35,42,11,72,52,19,05,39,54,09,46,58,17,31,10,79,26,43
2016/3/8-747077|78,09,31,16,63,48,06,59,38,04,24,57,67,11,39,36,75,13,40,25
2016/3/8-747076|26,33,15,78,28,60,20,76,42,53,17,75,66,27,08,45,71,12,63,74
2016/3/8-747075|11,63,51,02,33,61,70,18,52,41,73,20,53,39,80,12,40,22,68,57
2016/3/8-747074|06,44,68,11,63,69,26,40,21,77,38,61,24,74,43,52,22,73,66,32
2016/3/8-747073|64,16,35,29,68,21,39,26,77,15,28,24,57,40,11,43,32,02,25,41
2016/3/8-747072|48,52,24,72,57,42,11,50,63,17,56,68,38,44,20,80,43,54,35,77
2016/3/8-747071|51,34,79,07,38,25,71,54,06,63,45,01,33,56,74,09,47,44,76,10
2016/3/8-747070|12,66,21,37,14,65,30,34,13,63,53,19,02,32,54,03,38,55,15,29
2016/3/7-747069|55,46,02,52,26,01,11,50,60,06,35,25,71,08,45,21,77,03,23,10
2016/3/7-747068|64,10,58,65,21,42,16,72,30,57,20,71,46,49,17,69,60,25,04,47
2016/3/7-747067|18,52,66,10,32,25,72,14,41,23,75,05,24,16,58,50,03,55,31,02
2016/3/7-747066|22,73,67,41,03,57,69,12,66,71,27,52,14,80,47,63,26,76,54,58
2016/3/7-747065|79,18,65,25,80,14,29,19,71,67,09,70,52,01,22,68,77,17,55,39
2016/3/7-747064|38,44,14,71,40,43,11,65,58,29,04,42,59,05,47,60,15,39,09,79
2016/3/7-747063|41,32,71,62,13,68,44,04,33,63,75,17,57,43,77,28,59,38,80,15
2016/3/7-747062|61,71,25,41,06,77,38,59,24,73,42,57,22,72,63,28,02,53,64,03
2016/3/7-747061|32,01,20,52,62,08,41,30,67,15,47,24,72,07,28,16,61,48,04,57
2016/3/7-747060|46,16,01,30,52,04,42,58,13,26,06,67,25,41,10,66,28,38,07,59
2016/3/7-747059|47,15,75,58,28,04,45,59,10,53,60,18,41,13,79,32,51,16,78,44
2016/3/7-747058|26,51,36,70,10,41,30,63,54,09,59,49,02,31,56,67,17,50,44,69
2016/3/7-747057|75,30,58,23,73,37,57,21,72,62,25,08,48,65,13,60,70,24,33,14
2016/3/7-747056|21,60,47,12,59,43,08,25,48,66,14,44,41,75,19,45,27,79,13,28
2016/3/7-747055|09,54,72,22,32,12,80,31,43,21,79,33,38,13,76,58,29,06,37,62
2016/3/7-747054|11,41,64,71,21,58,52,77,23,59,46,80,20,51,31,67,63,17,65,56
2016/3/7-747053|70,62,32,01,46,63,04,57,68,29,41,05,77,40,55,26,74,45,47,23
2016/3/7-747052|30,70,15,42,19,80,06,23,16,64,44,05,59,39,04,17,57,67,08,40
2016/3/7-747051|52,32,67,47,51,30,64,57,42,04,48,62,11,56,63,38,45,24,76,43
2016/3/7-747050|08,26,15,67,52,04,56,44,03,19,54,69,11,46,37,75,14,48,20,76
2016/3/7-747049|69,24,40,13,75,38,51,18,71,41,47,16,70,62,29,03,44,63,05,59
2016/3/7-747048|64,48,04,23,60,71,14,49,39,72,20,51,29,73,10,32,21,66,56,05
2016/3/7-747047|20,01,32,40,03,37,53,17,25,04,74,22,36,10,64,26,34,06,61,39
2016/3/7-747046|31,52,44,75,32,56,37,77,30,42,35,68,58,25,64,49,08,36,59,73
2016/3/7-747045|74,32,36,18,60,48,28,02,33,54,03,46,58,23,31,17,76,30,40,19
2016/3/7-747044|28,78,06,29,17,64,59,02,62,34,01,23,60,66,07,38,31,67,08,52
2016/3/7-747043|46,07,78,37,55,12,75,48,50,10,71,60,17,01,49,62,02,59,64,16
2016/3/7-747042|50,08,58,42,01,27,56,72,17,47,40,75,21,49,32,78,13,34,22,66
2016/3/7-747041|38,59,10,53,64,23,31,11,76,29,40,15,70,32,39,12,67,57,26,08
2016/3/7-747040|65,71,17,52,44,74,20,53,37,77,16,42,33,70,61,08,66,47,05,36
2016/3/7-747039|53,45,73,29,55,37,77,16,44,34,69,58,11,61,52,02,35,59,71,18
2016/3/7-747038|18,76,43,50,17,73,63,27,08,45,64,14,59,68,25,42,16,80,36,55
2016/3/7-747037|80,23,52,48,77,64,10,75,56,06,49,70,78,25,58,54,79,38,63,50
2016/3/7-747036|30,41,17,78,40,58,25,76,47,54,21,74,63,33,03,51,66,08,60,73
2016/3/7-747035|12,52,35,04,23,50,69,15,37,33,73,20,40,24,80,13,26,21,61,43
2016/3/7-747034|06,51,68,14,59,72,37,47,15,77,46,58,34,74,50,53,18,73,62,40
2016/3/7-747033|66,17,41,35,69,18,46,23,78,16,26,21,63,48,15,59,36,07,22,49
2016/3/7-747032|30,36,17,67,51,24,09,34,60,13,49,61,20,29,14,73,28,47,19,69
2016/3/7-747031|60,39,76,21,40,31,71,63,19,67,51,08,34,65,72,23,54,49,75,24
2016/3/7-747030|16,71,33,52,29,70,41,51,22,66,61,32,09,45,63,10,58,65,31,36
2016/3/7-747029|67,58,10,66,50,06,34,61,70,15,53,48,74,19,55,36,80,12,42,32
2016/3/7-747028|60,06,57,70,26,35,21,80,33,50,25,78,37,43,22,76,58,29,05,40
2016/3/7-747027|30,57,71,20,44,38,73,26,49,31,79,08,34,28,69,55,07,68,39,05
2016/3/7-747026|11,65,56,29,02,41,59,04,54,63,24,35,05,74,34,48,18,70,40,47
2016/3/7-747025|66,15,43,29,73,07,35,24,55,45,02,54,39,01,28,49,59,12,40,38
2016/3/7-747024|33,65,22,77,47,62,18,75,67,32,03,50,69,07,66,73,29,46,10,80
2016/3/7-747023|42,29,62,58,13,61,46,03,40,60,65,18,54,43,77,28,57,41,78,15
2016/3/7-747022|41,54,19,29,15,78,28,36,18,76,32,35,17,66,42,27,01,34,49,07
2016/3/7-747021|38,04,25,53,66,17,49,32,73,18,50,26,80,15,27,24,65,51,05,60
2016/3/7-747020|48,23,02,38,50,07,46,53,22,32,10,80,24,42,20,75,37,39,14,69
2016/3/7-747019|50,19,69,59,37,07,47,61,08,55,64,23,41,18,74,38,54,20,70,44
2016/3/7-747018|23,56,30,80,15,33,25,64,60,13,63,53,07,28,61,67,17,54,44,77
2016/3/7-747017|79,39,57,31,78,41,44,17,73,63,38,04,42,69,13,59,71,37,40,16
2016/3/7-747016|31,72,55,26,65,51,18,36,62,74,28,52,46,76,29,54,38,79,27,43
2016/3/7-747015|10,63,72,32,39,20,76,38,54,30,74,42,52,25,73,65,35,07,45,67
2016/3/7-747014|04,32,65,77,27,54,45,78,29,55,34,80,20,35,30,76,56,08,69,50
2016/3/7-747013|75,68,16,07,51,69,08,67,72,14,33,09,80,18,66,12,77,44,65,11
2016/3/7-747012|33,69,13,44,29,80,05,31,17,52,45,03,51,34,01,26,48,60,12,38
2016/3/7-747011|51,25,76,38,47,23,73,58,35,07,40,70,11,56,72,32,37,20,79,36
2016/3/7-747010|09,31,17,68,55,05,60,35,01,22,58,73,13,43,34,77,16,53,28,80
2016/3/7-747009|73,28,46,16,80,42,56,24,76,47,54,22,75,63,32,03,53,65,08,57
2016/3/7-747008|49,35,01,23,47,69,13,38,31,76,16,42,29,80,12,30,18,66,43,08
2016/3/7-747007|32,01,48,58,03,53,62,31,36,22,77,33,52,28,67,47,51,27,65,54
2016/3/7-747006|06,30,27,72,08,43,20,77,05,21,09,58,44,02,51,29,01,11,46,65
2016/3/7-747005|78,39,49,23,77,66,34,06,42,67,08,52,75,31,38,17,80,35,50,30
2016/3/7-747004|46,80,18,48,43,70,65,10,68,56,02,44,67,73,31,57,51,76,32,62
2016/3/7-747003|24,08,77,20,45,12,73,26,29,11,71,49,19,01,28,53,04,47,68,14
2016/3/7-747002|52,09,64,35,02,26,63,70,18,47,31,75,24,48,29,77,10,30,25,65
2016/3/7-747001|38,48,05,45,51,16,31,06,76,28,43,11,69,36,41,10,52,46,24,04
2016/3/7-747000|55,73,10,43,28,76,14,48,19,80,09,26,15,64,50,06,56,31,01,18
2016/3/7-746999|53,41,78,30,58,37,79,21,39,31,75,63,08,68,46,03,34,67,77,24
2016/3/7-746998|18,74,26,40,16,71,59,22,07,29,69,11,53,70,21,25,13,79,23,42
2016/3/7-746997|80,13,36,20,67,51,06,59,43,04,23,55,72,14,47,37,75,15,49,34
2016/3/7-746996|17,45,12,80,24,56,16,77,51,53,13,74,64,19,01,52,68,10,61,69
2016/3/7-746995|02,46,27,01,23,44,57,07,33,26,68,17,38,24,74,05,25,20,53,42
2016/3/7-746994|05,44,63,06,59,70,22,38,09,77,34,51,19,76,42,45,18,74,61,25
2016/3/7-746993|63,15,41,37,66,18,42,28,74,10,29,25,56,48,09,51,40,04,26,50
2016/3/7-746992|22,36,05,49,44,15,02,31,46,03,41,47,10,21,04,73,20,38,08,50
2016/3/7-746991|51,36,77,12,38,24,64,55,06,63,45,02,34,61,73,16,47,40,74,18
2016/3/7-746990|07,69,26,41,09,63,36,40,08,62,55,13,01,39,57,04,49,61,12,32
2016/3/7-746989|68,56,02,64,42,01,31,60,70,20,49,37,71,23,52,33,80,18,34,27
2016/3/7-746988|66,02,44,69,19,27,05,77,26,36,14,76,33,35,06,71,50,23,01,34
2016/3/7-746987|37,66,72,29,55,45,78,33,59,39,80,11,40,35,70,65,09,69,53,01
2016/3/7-746986|20,74,62,35,10,48,63,17,53,70,31,39,18,79,37,50,26,75,44,49
2016/3/7-746985|77,27,57,41,80,20,44,28,74,60,04,71,49,02,37,64,76,26,51,48
2016/3/7-746984|43,56,33,75,46,55,27,73,62,41,02,52,67,19,58,71,38,45,21,79
2016/3/7-746983|23,15,59,47,06,56,30,02,18,52,70,11,35,25,75,14,41,21,78,10
2016/3/7-746982|59,67,27,37,16,78,35,56,24,76,40,48,20,72,61,33,12,44,62,14
2016/3/7-746981|27,03,18,48,59,13,36,26,68,15,38,23,69,10,25,16,51,46,07,49
2016/3/7-746980|66,26,01,52,69,03,65,70,20,34,05,79,32,64,18,78,41,63,11,75
2016/3/7-746979|39,16,64,49,24,02,37,51,08,44,56,21,31,12,78,27,43,19,72,33
2016/3/7-746978|24,56,42,76,16,48,34,67,57,07,65,51,02,38,59,71,21,54,49,74
2016/3/7-746977|74,25,48,17,68,31,45,16,62,55,24,02,40,58,04,54,61,18,29,09
2016/3/7-746976|35,66,58,15,64,43,14,37,59,69,31,44,41,70,33,49,38,71,18,40
2016/3/7-746975|04,53,63,18,28,11,80,26,41,13,73,32,37,12,65,58,24,01,33,61
2016/3/7-746974|03,20,67,72,09,34,24,79,14,49,21,80,06,22,17,70,57,04,68,27
2016/3/7-746973|65,59,22,01,41,60,13,58,63,21,25,14,74,24,47,16,70,36,43,15
2016/3/7-746972|39,74,20,51,35,78,15,37,24,69,52,11,65,42,05,34,60,72,17,46
2016/3/7-746971|47,19,65,39,44,12,64,54,29,08,43,58,09,52,59,26,36,11,67,35
2016/3/7-746970|13,32,22,71,64,11,69,51,02,23,68,72,15,60,34,75,21,63,31,80
2016/3/7-746969|75,20,30,04,80,27,52,15,78,34,40,14,77,56,22,01,35,72,03,55
2016/3/7-746968|59,43,02,37,55,63,18,48,42,69,23,51,38,72,09,39,35,61,54,07
2016/3/7-746967|27,01,43,60,08,53,62,26,31,11,76,28,47,25,72,34,45,15,69,59
2016/3/7-746966|14,38,35,63,17,41,28,73,08,34,18,54,48,04,52,37,02,25,51,56
2016/3/7-746965|75,42,50,17,72,57,28,08,46,58,11,56,68,27,32,16,76,29,52,25
2016/3/7-746964|25,78,12,27,18,63,50,09,60,39,08,21,59,64,13,43,29,65,17,47
2016/3/7-746963|34,12,79,32,65,20,76,35,59,16,74,67,26,01,49,69,04,66,72,21
2016/3/7-746962|53,11,59,41,03,24,57,68,16,44,38,69,18,47,26,71,12,28,20,65
2016/3/7-746961|53,72,07,64,74,28,44,09,79,43,63,19,78,47,59,12,76,69,38,03
2016/3/7-746960|57,72,17,44,31,76,19,48,26,77,14,30,24,71,56,10,65,38,06,25
2016/3/7-746959|54,36,78,11,57,20,79,07,34,14,73,59,06,71,52,01,15,66,75,08
2016/3/7-746958|11,72,31,34,10,68,48,20,03,32,54,05,44,67,14,29,06,78,28,37
2016/3/7-746957|78,05,30,18,66,57,04,62,39,03,19,58,71,10,42,33,76,13,47,25
2016/3/7-746956|29,38,14,73,35,50,21,70,40,44,17,69,54,34,04,41,64,10,53,67
2016/3/7-746955|10,68,39,09,34,63,73,13,40,37,75,17,41,35,79,12,36,31,70,62
2016/3/7-746954|07,38,62,08,53,68,17,31,10,78,25,48,16,77,35,42,15,76,54,18
2016/3/7-746953|75,18,52,45,77,28,55,38,79,15,41,31,64,59,07,62,46,02,36,61
2016/3/7-746952|34,39,17,70,59,25,07,38,63,10,57,69,24,30,13,78,29,42,22,76
2016/3/7-746951|41,20,79,03,24,11,62,42,02,54,26,01,19,52,66,04,27,25,68,09
2016/3/7-746950|07,79,33,58,12,77,40,52,08,74,63,17,02,44,64,04,60,70,15,39
2016/3/7-746949|64,54,05,57,50,02,24,55,67,09,52,49,68,11,53,32,79,08,33,16
2016/3/7-746948|63,10,51,64,30,41,19,74,34,50,28,69,44,47,20,66,57,32,06,45
2016/3/7-746947|16,48,75,08,37,31,76,13,44,17,80,07,26,14,58,45,04,53,33,01
2016/3/7-746946|19,66,56,28,01,43,61,09,50,64,26,36,18,70,34,47,25,69,41,44
2016/3/7-746945|74,35,56,45,75,30,48,40,66,57,10,61,51,01,43,59,70,31,55,50
2016/3/7-746944|36,53,24,78,46,52,22,71,63,31,02,48,65,05,54,69,25,37,10,79
2016/3/7-746943|30,21,65,57,04,63,39,01,27,58,73,08,45,35,79,12,56,28,80,05
2016/3/7-746942|66,75,18,31,10,80,21,57,17,79,39,49,11,76,68,19,08,43,73,09
2016/3/7-746941|33,05,21,62,71,12,46,32,74,13,49,22,76,10,24,20,66,50,08,63
2016/3/7-746940|46,13,02,39,54,03,43,58,12,25,04,78,16,41,09,73,32,40,07,71
2016/3/7-746939|33,10,71,52,19,02,30,55,06,49,65,17,25,08,78,21,38,13,76,26
2016/3/7-746938|08,60,16,80,04,29,09,72,65,03,70,34,01,10,69,75,07,58,31,78
2016/3/7-746937|75,25,45,15,74,38,44,14,71,62,23,02,40,66,05,59,68,16,37,06
2016/3/7-746936|20,74,49,04,66,37,03,21,52,75,18,40,30,78,19,47,26,79,13,27
2016/3/7-746935|07,65,73,30,47,15,78,42,59,25,77,50,57,24,75,69,35,03,54,72
2016/3/7-746934|06,22,63,73,12,41,29,75,13,49,23,79,08,24,14,72,54,07,69,36
2016/3/7-746933|71,59,25,02,42,65,06,56,67,22,34,08,79,30,54,15,72,36,46,10
2016/3/7-746932|29,72,10,46,16,74,05,17,11,69,57,04,67,37,02,12,60,70,08,45
2016/3/7-746931|53,22,77,41,52,20,75,55,26,07,45,56,10,54,72,23,33,11,78,32
2016/3/7-746930|20,39,26,71,66,14,68,53,06,36,67,76,21,61,51,77,24,65,37,78
2016/3/7-746929|65,15,26,03,76,22,41,14,71,28,35,09,67,43,17,01,32,56,02,42
2016/3/7-746928|72,37,03,25,68,77,20,38,32,78,22,43,29,79,19,30,24,76,67,13
2016/3/7-746927|22,03,41,60,06,56,65,19,34,08,80,25,48,17,78,35,44,14,70,58
2016/3/7-746926|16,48,43,76,20,52,37,79,15,40,27,67,55,14,61,46,09,30,60,69
2016/3/7-746925|77,43,48,20,76,67,39,05,44,72,07,64,75,30,41,15,80,40,61,25
2016/3/7-746924|42,80,16,43,33,61,57,09,60,52,02,40,58,76,19,55,50,79,32,56
2016/3/7-746923|23,10,80,21,51,16,79,40,45,11,73,59,18,02,44,66,05,53,71,17
2016/3/7-746922|64,12,74,55,06,33,73,77,20,60,44,79,24,61,34,80,17,41,29,76
2016/3/7-746921|45,66,04,61,68,19,29,08,80,25,51,12,79,44,47,10,72,65,23,02
2016/3/7-746920|62,73,26,56,46,77,31,57,37,79,17,43,35,66,61,14,63,47,01,36
2016/3/7-746919|42,39,75,08,52,18,76,05,37,12,70,59,04,66,41,03,16,65,72,07
2016/3/7-746918|25,74,37,49,14,73,63,28,09,46,71,11,56,72,26,33,12,77,31,51
2016/3/7-746917|78,14,32,27,64,52,06,62,35,05,29,60,68,16,39,33,75,21,50,31
2016/3/7-746916|31,44,12,78,41,59,30,76,46,53,14,69,62,35,07,47,65,10,60,68
2016/3/7-746915|07,65,40,05,21,61,69,13,47,31,75,15,49,26,78,11,28,19,67,59
2016/3/7-746914|06,37,56,11,45,72,22,28,15,79,27,41,21,78,32,38,16,73,48,25
2016/3/7-746913|70,13,37,32,72,15,40,23,79,10,30,16,54,41,08,46,33,01,20,43
2016/3/7-746912|46,48,23,75,54,39,10,47,55,12,52,63,31,43,17,80,40,49,30,76
2016/3/7-746911|62,50,78,20,51,38,74,64,18,73,56,09,45,69,75,27,58,52,77,31
2016/3/7-746910|12,77,34,45,22,73,40,43,20,72,58,32,02,41,65,10,47,66,23,36
2016/3/7-746909|74,61,08,67,39,05,25,65,78,18,47,37,79,19,56,26,80,16,35,24
2016/3/7-746908|54,17,50,55,26,42,19,66,39,48,25,65,43,47,22,60,53,35,03,46
2016/3/7-746907|24,58,77,11,48,35,78,14,52,28,80,10,30,18,72,56,07,67,45,06
2016/3/7-746906|31,71,63,35,11,52,64,15,61,66,34,38,27,77,36,60,33,74,39,56
2016/3/7-746905|74,17,49,25,78,09,31,20,63,50,06,62,46,04,21,53,71,16,47,35
2016/3/7-746904|35,46,22,74,39,42,20,73,57,30,09,41,59,15,52,65,24,37,19,77
2016/3/7-746903|39,22,67,54,03,60,44,01,25,55,71,10,45,43,77,12,46,36,78,06
2016/3/7-746902|62,70,31,38,13,79,37,61,27,77,39,44,20,76,66,34,01,41,69,04
2016/3/7-746901|40,06,31,57,74,24,42,39,79,25,49,32,80,17,36,29,60,50,08,59
2016/3/7-746900|61,27,04,42,65,09,59,74,25,29,17,80,28,47,24,77,40,44,18,76
2016/3/7-746899|44,19,76,56,29,06,39,72,10,54,75,24,36,17,80,34,53,23,78,38
2016/3/7-746898|16,42,24,78,10,30,20,62,50,05,56,33,01,21,53,71,11,38,31,76
2016/3/7-746897|80,45,58,32,79,50,56,30,78,67,43,03,52,70,10,61,76,40,46,20
2016/3/7-746896|18,65,60,10,63,53,05,23,62,68,13,55,47,73,16,57,26,79,12,40
2016/3/7-746895|07,61,66,14,23,09,77,18,55,11,76,32,53,10,70,62,15,02,36,64
2016/3/7-746894|02,16,55,60,08,44,34,74,10,53,27,79,06,33,15,59,54,04,58,43
2016/3/7-746893|75,65,23,02,37,71,03,56,74,21,28,04,78,24,51,15,77,35,38,08
2016/3/7-746892|34,72,19,45,28,76,10,33,23,59,46,07,54,43,06,25,47,67,18,44
2016/3/7-746891|50,16,68,43,47,10,64,54,31,04,45,58,05,53,59,22,35,07,79,32
2016/3/6-746890|11,30,17,65,54,10,59,33,05,18,56,70,12,34,31,75,15,52,20,76
2016/3/6-746889|65,37,50,23,77,45,56,35,70,51,55,27,68,61,42,10,54,63,19,58
2016/3/6-746888|57,48,01,24,56,66,12,50,46,70,15,51,27,76,09,36,16,63,53,02
2016/3/6-746887|17,01,30,52,04,47,53,16,19,05,80,18,34,13,72,24,31,10,64,48
2016/3/6-746886|37,53,48,75,38,54,44,76,28,46,39,66,58,16,63,51,15,40,60,74
2016/3/6-746885|77,46,49,13,75,62,22,01,48,66,03,61,67,21,44,07,78,36,50,14
2016/3/6-746884|23,78,11,24,17,47,36,05,42,27,02,18,40,57,13,29,25,72,14,34
2016/3/6-746883|27,07,73,23,49,12,71,40,45,08,70,59,21,03,44,64,06,51,65,13
2016/3/6-746882|56,10,62,46,02,32,57,71,23,50,43,74,28,54,37,79,11,39,31,66
2016/3/6-746881|40,65,10,50,73,27,35,11,79,32,44,18,78,38,43,13,77,51,29,09
2016/3/6-746880|65,68,10,55,43,74,19,57,29,80,09,35,20,67,63,08,66,50,05,23
2016/3/6-746879|42,38,69,19,45,31,71,15,35,21,61,58,06,60,41,01,26,59,63,18
2016/3/6-746878|18,71,30,40,17,68,54,22,05,35,57,07,51,61,19,28,13,74,25,47
2016/3/6-746877|79,11,32,22,60,41,09,58,36,04,28,46,67,16,39,34,74,21,40,31
2016/3/6-746876|17,28,06,78,26,48,15,76,31,39,14,75,62,22,01,35,67,05,57,68
